uber_Name,uber_id,average_health_score,categories
Foodworks (St Clair),ag3YfEnmRtSut8izabrXyg,-7.265,"convenience,grocery"
Liquorland (Mount Druitt),yL4gPzjrXDCreKftGKdslA,-8.0,alcohol
Daksha Cakes and Pastries,wefcmSXiVuiOTtzU0S8EpQ,-4.265176991150443,"cupcake,dessert,pastry"
Product of Italy Minchinbury,_MeLt8h0TBS2y0xT3W34tg,-5.233008167974585,"italian,pizza,comfort food,family meal"
Foodify,7IaHFtx7R0m0hEtViAiQXw,-7.593333333333334,"everyday essential,convenience,american"
Punjab Indian Sweets and Restaurant,bt85QUPBTqOh7EG_R__H2A,-1.1033333333333335,"indian,indian curry"
Sushi Sapporo (St Clair),5qx-yqUtUVaN7cYkmfoj3g,0.07178213332942626,"noodle,exclusive to eats,sushi,asian,japanese"
Milk Flower Mount Druitt,uajRHcExQ2CYtqppewOUsA,-3.3511595543365016,"coffee and tea,asian,comfort food"
CC Fried Chicken,AjJUoHMKRFKncMPSWqfHkg,-6.800233918128654,"korean,fried chicken,burger"
Shri Paranthas,saUl_HGFU2ygGoNZzzejjg,-2.2324468085106384,"indian,asian fusion,asian,chicken"
Kebab Space,RrD23onhTNKC_o7If-AqRg,-5.3725000000000005,"turkish,middle eastern,bbq,family meal"
Red Rooster (Mt Druitt),le-hFNJaRk2i9CBVdbs_LQ,-6.892622247107131,"chicken,fast food,burger,family meal"
Paradise Pizza,7Q32LoqT8aaQDKArF5MuA,-6.189138817480721,"turkish,pizza,family meal,fast food"
Thai Riffic St Clair,RQpJ9XsAQKi1A4GVnYQuiQ,-3.6149468085106387,"chicken,thai,seafood,rice and curry"
Tang Tang Canton Kitchen,qrCwyaKuTsOzMypFfiYP6w,-2.1233333333333335,"family meal,asian,chinese"
Oporto (Plumpton DT),glIuJkARRfas9qWFsH07tQ,-6.016383804078074,"chicken,family meal,burger,healthy,dessert,vegan,fast food"
Little Cha (Mt Druitt),G63t3DVDQmSUU-CzGu21OA,-3.54,"asian,bubble tea"
Avanti Pizza & Kebabs,6iDRC6BpS-GzAEkgm8wTlA,-5.70413881748072,"turkish,middle eastern,pizza,family meal"
The Cheesecake Shop (Mount Druitt),K8SIG1p8SA2yb8Ykel0jmQ,-3.957765486725664,"dessert,bakery"
San Churro (Mount Druitt),ics5y-5BUEuPsnKpoFNkdg,-4.336051558754594,"vegetarian,dessert,coffee and tea"
Mama Lor,yZ22PHXRQvC9iepABpBa0g,-1.6025,"asian fusion,family meal,noodle,south asian"
Pizza Hut (Mount Druitt),g6KWbqV2RkKQ1t56vNxG7A,-5.018235542340257,"vegetarian,italian,pizza,american,family meal"
Sushiya Japanese (Mount Druitt),cnxcLPwNT6qWFcEYh54yZA,-0.9399290780141847,"sushi,roll,chicken"
Maggies Pizzeria,eEBsr3IbT1CALlT_HHW2MQ,-5.570769230769231,italian
Basil & Lime (Mt Druitt),Mn3ugdjfQa63P9IV0HDOnw,-1.1,"malaysian,thai,south east asian,chinese"
Ronnie's Pizza,VVms1tg2RPa5XbreODwXcQ,-4.142185089974293,"pasta,pizza,seafood"
Sydney's Charcoal Chicken,bgaSl2blRkSoLTvKD_ZU2Q,-5.625939760254484,"chicken,halal,exclusive to eats,bbq,burger,lebanese,family meal"
Avari Indian Restaurant,f5flza5sSoqkFhuY9r-D-g,-2.1515023474178405,"indian,family meal,vegetarian friendly"
St Marys Fish Market,srHXTfmTAm9FHbBuFDZvw,-4.706177042801556,"australian,comfort food,seafood,family meal"
Homers Emerton,PRuaVD1CQkiuOPbaFMDu4Q,-5.105901654265364,"seafood,burger,comfort food,allergy friendly,healthy,family meal"
Mt Druitt Caffe & Co,i4Atu6BRTW2jrrtvgKNzZQ,-4.881894449237849,"family meal,coffee and tea,burger,modern australian,cafe"
Megabites Pizza,ZWMsWvMLSbu4nqntlVe8ew,-6.34,"turkish,middle eastern"
Rooty Hill Star Pizza-Pide & Kebabs,x8yvY6QOSrahhS34moOCCg,-5.487311053984577,"middle eastern,turkish,halal,pizza,family meal"
Philliez (Minchinbury),NKR_hH_ZQvGc4iTJlb_GsA,-6.643081985118438,"halal,burger,comfort food,american,fast food"
The Big Big Aloha,4li8wOqXT0KW19DlaWT1vw,-2.7981651350829266,"chicken,hawaiian,comfort food"
Xcel Roll Mount Druitt,LlDAqu9_RHWvDTINYePpTA,-2.641569390402075,"roll,comfort food,drink"
Zambrero (Minchinbury),XY1wc8BeQYySmzd-RkdlPQ,-3.7029124748490947,"family meal,vegetarian friendly,mexican,vegan friendly"
Khan Baba,WTnE_LZCT8y4J03wXe73CQ,-3.6,"indian,asian fusion,family meal,fast food"
HOYTS Mt Druitt,8HE-qzO4QL6-M_TNuufWNA,-6.1675597861643885,"family meal,comfort food,dessert,american"
Ozzys Kebab House,bG92bLCSQTiuIQjA9xkBhg,-5.008236057068742,"middle eastern,comfort food,modern australian"
Lilong by Taste of Shanghai Mount Druitt,4E8wCmsDSRW49FVc_gMuqQ,-1.070206279196899,"asian,dumpling house,chinese"
Monty's Pizza,dYzksv4zQn2vIZPq1QFNog,-4.485433401406852,"indian,italian,dessert"
Cucina de Manila,3g1vivQeWyKqgJgNjCf51w,-4.229929078014185,"chicken,south east asian,seafood"
Pho Master,LXMpUCf7VuCxLRBggdLrzA,-2.6,"seafood,vietnamese"
Papa Bear Bistro,k9DzvNqiSQyVPyPzxymb-A,-5.7299999999999995,"american,modern australian"
Shinobu Sushi Bar,Jgus_bBxTJSkayWf74W7Cg,1.9933333333333332,"sushi,asian,japanese"
Jas My Waffles,KruE3ng3TeG94YM05xC6ow,-5.557471304248441,"dessert,cafe,breakfast and brunch,american"
Tabaq tandoori corner,Jc4LnlTyQrSjInZZJiHQYA,-4.46,"indian,fast food"
Oz Grillz,nQ81kumMSV23Hay1xpHe6Q,-4.385,"middle eastern,roll,family meal,mediterranean"
World Famous Chicken,qTl_BhJmT-WaPxogCurz-g,-5.2211238513121945,"chicken,comfort food,family meal,modern australian"
Pizzeria Del Matti - Italian Woodfire Pizza,dNmS19FzRKC3dJGyMZYpew,-4.592135830036764,"italian,seafood,pasta,burger,pizza,dessert,steak,salad"
Pho Ha Noi Vietnamese Restaurant,htKC9FeiWnKORK74KI2-XA,-3.711603492806779,"stir​ fried,pho,fried food"
Princess Nishas Kitchen,N4jmC2icTf2x2huJ1IbBMA,-1.558888888888889,"indian,allergy friendly,indian curry"
LeWrap (Mt Druitt),qHXCD_81ReOBBiU20rwtTA,-3.731176470588235,"healthy,cafe,salad"
Thai Hanuman,M9l2A0HxQEuiGwOq69g9RA,-0.6233333333333334,"asian fusion,thai,noodle"
South Rooty Hill Country Fried Chicken,zu2kMpUJQP2eefg4ahGVqQ,-6.177675438596491,"fried chicken,bbq,burger,family meal"
A-Team's Kitchen,xpJTiuU3Rr-IjNwtEyS3lw,-4.413588560885609,"filipino,family meal,breakfast and brunch,fast food"
Lethbridge Park Takeaway & Bakery,x0ecuv_yUd29bX0q9aOjsg,-5.364532432605089,"burger,australian,fish and seafood"
Papparich (Mt Druitt),o_tlTmcoVw2B8jayLPyugA,-1.9075000000000002,"asian fusion,korean,asian,malaysian"
JFK Kebab,GpnkZZkYT3CoQ66DDNSkQg,-5.968236057068741,"turkish,middle eastern,comfort food"
Domino's (Rooty Hill),72DFtFvoS9WmPApHQvKxzQ,-4.813213868535859,"italian,gluten free,pizza,dessert"
Mad Mex (Mt Druitt),WDwqla_PXh6y6Aj9phKQAg,-3.5023299798792755,"vegetarian friendly,new mexican,latin american,mexican,vegan friendly"
Dees Charcoal Chicken,ydTXXbZkTGu4FLJV5bo9EA,-6.5534963294761726,"chicken,wing,burger"
Oz Chicken,6gpqJ-p8SJWzU8OqsYE7gg,-5.364893617021277,"chicken,australian"
St Mary's Pizza Kebabs,kuKHRp_2SMaAEsNQ8SQFKQ,-6.01885175664096,"turkish,mediterranean,pizza"
St Marys Fish & Chips,R4RVVXr7Q7a13-hQ1VZibA,-5.237818181818183,"fish and chip,bbq,seafood,family meal"
Gosing Restaurant,wjBSzy6pShGuszV1G4GUrg,-3.5849468085106384,"roll,indonesian,chicken,family meal"
Broaster Chicken (Mt Druitt),2Sl4SgHHUY-97hB6YHGS6A,-5.931569390402075,"comfort food,wing,american"
Rashays (Mount Druitt),tEiOivFbS_6CdU4340O9VQ,-5.261605251015615,"italian,bbq,burger,pizza,modern australian"
The Lucky Australian Hotel,CUK0OZdTQAuCqAci82JvNA,-4.321177042801557,"australian,comfort food,pub,family meal"
Sahara Street Food (Emerton),c3rKdYOASXSwqq6c-f5EXg,-6.025894777304158,"middle eastern,turkish,mediterranean,pizza,comfort food,family meal,kebab"
The Ritual Espresso,W7hRQMf0X7mv_go8zD22cw,-5.1147847478474775,"cafe,breakfast and brunch,american"
Red Lea Chickens (Mount Druitt),x84hJ4mrTWOAZuj3EPKQeA,-5.243262411347518,"chicken,bbq,family meal"
IGA Liquor (Tregear),FtR5M_UxSbq41ZHCy6YFyw,-7.454249827698804,"alcohol,wine,bottle shop"
Paradise Charcoal Chicken St Clair,5fDgjxXT46xplCBeEwxKQ,-5.202097797685704,"chicken,bbq,burger,allergy friendly,family meal"
Atlantic Fish & Chips (Mount Druitt),CM85wNkVSKm8o3PdYB1ciw,-5.420318181818182,"halal,fish and chip,seafood,family meal"
Fish & Chix (Mnt Druitt),uMO2SQV2Ssigrll1kiR4oA,-7.667324827219564,"fish and chip,burger,fast food"
Noodle Time,GY6HdgIRS9OLFROAhZ9T4g,-1.96,"korean,asian,noodle"
Gozleme Express,1BAK2qX_TRiK4m_N8m4t8Q,-6.5313827433628315,"gourmet product,turkish,halal,dessert,fast food"
TFC,46R7vX9wTSOAw4yBuSSRhA,-2.088236057068742,"filipino,comfort food,asian"
Bucks Diner Rooty Hill,U-Ikt0JWWJacrNqKjkgpGA,-3.550233918128655,"roll,pasta,burger"
Sushi Culture Emerton Village,hBJvuPH8Qu6EGREpDvrAhw,1.9566666666666663,"asian fusion,sushi,japanese"
Hashtag Kebabs,soB4IH91QZGTLRe6kQaQxg,-5.294617737003058,"vegetarian,mediterranean,kebab"
Sultan charcoal chicken,rmiGYXdURZOPdjgPe3QRjA,-5.219929078014185,"chicken,family meal,modern australian"
"Ranch Burger Co. - Emerton, NSW",DsYKi64-RbqdIPaa_nj5Mg,-5.586806688081707,"sandwich,burger,american"
Happy Thai Kitchen,x99xLAHLQ1mYlWH9G1Lxhg,-0.655,"thai,noodle"
Sehaj Indian Foods and Sweets (Emerton),BHCU94ycTzK6QofGl8B6IA,-0.9137245696400628,"indian,vegetarian friendly,indian curry"
WingStreet (Mount Druitt),bKbqev68T7eSO2RYJspQLg,-5.042794427925322,"vegetarian,italian,pizza,american"
Heaven Dining,9tdtkz2gT8awJ_KZntmmxQ,-2.7084633027522935,"indian,vegetarian,asian,american"
IGA (Colyton),W_CV0nuSRymaPppaIE88qw,-7.57,"everyday essential,convenience"
Urbanista Fast Food Colyton,PFOqMbFbSUCaPsOB7KIvpw,-6.651685332642799,"breakfast and brunch,burger,fast food"
Pasha,k53S1JyxU7mEFXE1VpALqQ,-6.614902723735409,"turkish,comfort food,fast food"
Fried Chicken by Red Rooster (Mt Druitt),isfcEQIdSh-5EP2s1JuOrw,-7.685122247107129,"chicken,fried chicken,burger,fast food"
Top Sweets,5NwTxhbVS9ypTInUCMij9g,-6.432765486725664,"middle eastern,dessert"
Spice Zone,lZOTM5pyT8CpISAVwieUDA,-1.8788888888888888,"indian,biryani,indian curry"
Terry's Grill Steakhouse,e9xIcnKiSKq2eTNvJpYk2A,-4.4865957446808515,"chicken,steak,seafood"
Sergio's Cake Shop Mt Druitt,O9hCVnvpVQeIyFiRMi317A,-5.270857301033973,"dessert,cake,coffee and tea"
Foodies Charcoal Chicken,70YzZAaRTcqr16YL1AAW_g,-7.8653508771929825,"burger,fast food"
Slim's Quality Burger (Mount Druitt),Fb4xAQXPUcWNbhoinPCFZw,-5.380574057170461,"chicken,burger,ice cream,gluten free,salad,fast food,family meal"
Qabuli House,K6OAjm6kRSavdWQrJhPuxA,-3.320784695201038,"indian,afghan,asian fusion,asian,comfort food,fast food"
Wild Bean Cafe (BP Minchinbury),5xHCzEQkVi-sS6YYefdgrA,-7.6,convenience
Harry's Cafe de Wheels Express (St Marys),4dFqs4_4T-aqB9aIJD-sKA,-5.87,"modern australian,fast food"
Lucies Cafe,WYQKQdHJS8yvhJIlwFMo5w,-5.026065485897777,"fish and chip,ice cream and frozen yoghurt,seafood,turkish,chicken,pasta,australian,cafe,salad"
Paradise Charcoal Chicken,946-6yDCVbW7Q-GgMlfsdQ,-6.004434060319547,"chicken,greek,falafel,wing"
Maxims Topping Mad,W-8HNONPQLKeJep7a-U2hQ,-5.496252688225821,"middle eastern,mediterranean,comfort food,pizza,family meal"
Chicken Treat (Eastern Creek Quarter),4L0BelSoXuCo44Rk63Wn_Q,-7.016003326979974,"chicken,burger,american,dessert,family meal,fast food"
COUNTRY PIZZA N BBQ,LMWAI6fhVdORyM-8wKQMJQ,-5.919542837384808,"middle eastern,halal,bbq,burger,pizza,kebab"
Trattoria Italiana,GGxeVjEOQk2ekWXEkrq1hw,-4.375774833564037,"italian,pasta,pizza"
Amira's Indian Takeaway,PYIyuKxZR1uDfEkrXHJtfQ,-0.9809633027522936,"indian,vegetarian,north indian,asian fusion"
Three Fat Indians (St Marys),N699dw6MWsCK8a7sROy9BA,-2.2249027237354086,"indian,asian,comfort food"
The Birdhouse,_UX_eB0VF6E7_vYuqLZEw,-5.6151769911504426,"mediterranean,dessert,modern australian"
The Sporting Globe (Mt Druitt),CXSD1jFwWsC5QJS0RXnA1A,-5.586806688081707,"sandwich,burger,american"
Luckys cafe,eOBQz_P-TuaX6C_FH-ltAg,-4.85101119958568,"breakfast and brunch,burger,modern australian,cafe,family meal"
Thirsty Camel (Lethbridge Park),zUj8u5A4TqSi47qBDM4t9w,-6.140687370774103,"alcohol,wine,bottle shop,drink"
On The Wing (St Marys),lIfyOMKsWmqevyTEwtNKbg,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Outback Grilled Steak and Burgers,5hDfLETETJqaE4_R3cFIBg,-7.725350877192982,"burger,american"
Minchinbury Takeaway Kebab & Seafood,tz1s8rnXfyeQUtUorTkWg,-6.283333333333334,"middle eastern,seafood,kebab"
World Burger Werrington,ikdK7J7yQTmCYXUtk2EM3w,-7.072675438596491,"fast food,family meal,burger,american"
Absurd Bird (St Marys),orY1WtYEUTqFStuCosE78Q,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Chambers Cellars (Mt Druitt),lXoxV9GwX7y3J8U-rgHwUg,-5.629823304401312,"alcohol,wine,drink"
Best takeaway,PYKmLDUrSM6Is7IerUPNfA,-6.380175438596492,"family meal,seafood,burger,fast food"
Baladna Charcoal Chicken,XTugm0hUVK-jhHnWcjZK3g,-5.472549240538687,"chicken,roll,falafel,burger,dessert,snack,fish and seafood,salad"
The Ranch Cafe Mt. Druitt,QSwBUvY9WEOXgvogJ6MrjQ,-4.156395669776033,"coffee and tea,roll,breakfast and brunch,sandwich,american,dessert"
Teelish Brownies,W9lgKBONTYO8KdAHbSNusQ,-6.244767155084869,"ice cream and frozen yogurt,dessert,coffee and tea"
Epic Chicken (St Marys),gKcDh6HOX6G06RBa9dvdPg,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Urbanista Cafe Colyton,vaP3YrwcTU2OiIKZTaehCQ,-2.9629234972677594,"cafe,bakery,coffee and tea"
Big George's Burgers (St Marys),ZtvFDm0JVGyt2Rto61jTMQ,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
"World of Wings (St Marys, Queen Street)",z-z_3MsYUqS7gnWDHoQvzg,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Freshly Chicken,zZGgIqrRWz-teP5okfgxnQ,-6.744831801749593,"chicken,comfort food,fried chicken"
Sony Indian Restaurant,bUlFVneAVHaTFyKy8qngrg,-4.714902723735409,"indian,comfort food,fast food"
Kookaburra Kids,d8AAqiiXSpeXYIKb3yanOw,-5.066544349588171,"italian,burger,pizza,wrap,salad"
Ben's Burgers (St Marys),jXBwjJEeXa-iVqsRldI-eA,-7.148852481398048,"american,comfort food,burger,fast food"
"Chris Burgers, Pizza and Restaurant",IP8ifCeDRcSK2KOsC3m-TQ,-5.226140350877193,"pasta,burger,american,german,steak"
Car City Cafe,qt7I7unAUMOyGGRcWKWqVQ,-3.752431423645991,"fish and chip,pasta,sandwich,wrap,cafe"
"Wing World (St Marys, Queen Street)",A6iYzT9VUhmrKGgGIx2vYA,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Anand Indian Restaurant,1DwlW397QyGVO8gpDqRMXg,-2.96,"indian,family meal"
Flipp Burgers,zsVrdrjQWfinEBL3NDUlmg,-7.4651366418640634,"snack,comfort food,burger"
Dessert Lab,zcVrjhMFQI-2FlGlLfuQUw,-6.281106194690265,"greek,turkish,european,american,dessert"
Pho Ever Mount Druitt,twHJHSLPR_iPdn-njYmrxg,-0.5866666666666668,"asian,thai,noodle"
Little Hong Kong,TKfaN9N1SVCNpv3JHUP7ug,-2.1233333333333335,"family meal,asian,chinese"
Hao My Vi,OTRgJkftS3y8_4s8lkHd8g,-1.0511764705882354,"salad,asian,vietnamese"
DA SPOT KEBABS & BURGERS,8IQKnud9RsaiBZfRJ5hfKA,-5.213333333333334,"arabian,kebab,american"
Car City Yumm Cafe,UY9hP6TuRMSz62jEggIdlw,-3.831316492003275,"sandwich,burger,salad"
Briggs Bottlemart (Colyton),l2qQZv_JRH6Oqb314NKZ2w,-6.480687370774103,"drink,wine,bottle shop,snack"
Noodle Hut (Emerton),6r72gZ65TvuG1DfWj3MnBA,-3.0766666666666667,"fast food,thai,noodle"
Krispy Kreme (Mt Druitt),l45NJbx-QIyEricVwxNnSw,-5.38318729285463,"doughnut,breakfast and brunch,bakery,comfort food,american,dessert,fast food"
Taste of Kebab And Pizza House,8ofln2MXQLyhbxuy5Oz5Vw,-6.273333333333333,"middle eastern,family meal,fast food"
Fibonacci - Eastern Creek,j_9SxfSrSTavBhNKAmyn5w,-5.733823661718399,"italian,burger,modern australian"
SP&OYSTER,f3ZdM6COTV-itq33OyiNUA,-4.711200534759358,"fish and chip,seafood,kid friendly,salad"
Yummy Charcoal Chicken,VOXJgWqdQ8a5qAkfo8wU-Q,-6.407622247107129,"middle eastern,chicken,burger,family meal"
Wing Fling Mount Druitt,dRiFWIT6ViiPsWU2CYsl1A,-5.931569390402075,"comfort food,wing,american"
North St Marys Cellars,90ue0fMjW-22b3ut66TGfA,-5.629823304401312,"alcohol,wine,drink"
TGI Fridays (Mt Druitt),Z3KycYLDUfKtYavEK3iPeA,-4.65643891188268,"pasta,burger,fried food,sandwich,bowl,dessert,allergy friendly,american,kid friendly,salad"
The Cheesecake Shop (St Marys),ZpoWBELRTnK67nBNu7wGgQ,-3.957765486725664,"dessert,bakery"
Melchrishel Bakery,g-KON58fVpWTMTNlKZkJEA,-4.046628405664587,"dessert,breakfast and brunch,bakery"
Blazin Grillz (Minchinbury),GDh9_Eq8V7yOT312jQq3qw,-6.643081985118438,"halal,burger,comfort food,american,fast food"
"Matchstick Masala (Mount Druitt, NSW)",UpALZflMXrSapQtzUZ5a2Q,-1.064617737003058,"indian,vegetarian,asian"
Fried Brothers,cPT6lKruRf6_Zxs5wvTlYQ,-6.697289278494679,"wrap,burger,fast food"
FAITH ST - Store,4eZxNdYaVW6V5ycxSb0zVg,-4.383403336068645,"bakery,dessert,comfort food,cafe,donut"
Wing Fling Minchinbury,ZuEoTYxDRriCxcx1tuIkdA,-5.931569390402075,"wing,american,comfort food"
Jamaica Blue (Mt Druitt),TrMdS5RhV9CFc6Y_f5ch3A,-5.373669682897876,"coffee and tea,breakfast and brunch,burger,dessert,american,modern australian,cafe,juice and smoothy"
Colyton Bottlemart,O1uxYBKSS4a1gsQbx7CgHQ,-7.181374741548205,"wine,bottle shop"
Knockout Nutrition and meals,uPCIi_4EWAy1wRNHtBnvhQ,-5.340688859799341,"vegetarian,comfort food,healthy,health and nutrition supplement,snack"
Khizer Biryani & Tikka House,cQcttH1MSiezJ5aqr4eFhg,-0.9137245696400628,"indian,vegetarian friendly,indian curry"
Avoca Restaurant,1G7_7M3YTHGwMAes8G3lXQ,-5.397738700987729,"italian,comfort food"
"Hot Kurry (Mount Druitt, NSW)",2Z5qsBuoUvagMwfydgRXrw,-1.064617737003058,"indian,vegetarian,asian"
"Tikka Taj (Mount Druitt, NSW)",V3xCNpgoWDWXdKRsGFG41w,-1.064617737003058,"indian,vegetarian,asian"
"Burger with a Chance of Fries - St Clair, NSW",RNJCldQSUbCze3RXWqKLRg,-7.92,fast food
Crystal Jade Chinese Restaurant,gw4yCxs5QR-9vJ2kQrx4og,-2.2249027237354086,"comfort food,asian,chinese"
Mr Su's - St Mary's Chinese Restaurant,I6B9FMwpTPa_ywWgK9mfgg,-3.0066666666666664,"vietnamese,seafood,modern australian"
Little Tree Cafe,VhDjYubJVLO5RndSxc-jRw,-4.156054356945787,"italian,pasta,breakfast and brunch,burger,pizza,asian,cafe"
West Sydney Pizza and Pasta,Ufbeu1yMQquEDGfmkKtHtQ,-5.4695939408916106,"italian,new mexican,comfort food,pizza,dessert,family meal"
Miss Ary,CRGdCLXySNqQk0NnvaLOuQ,-7.080175438596491,"korean,fried chicken,burger,fast food"
Cassandra's on the park,RrT2qyKyRz-0wG4yGLdsqg,-4.158118081180812,"australian,breakfast and brunch,gourmet"
Wokcrazy Noodle,6X-lwnZKT6uw9f9GAtfW3Q,-0.6900000000000001,"asian,noodle"
KayKay Caffee,Lsp_vDmJXau0KDGvWKyU4w,-5.5362639994821,"allergy friendly,breakfast and brunch,burger,american"
Rooty Hill Chinese Restaurant,WThlClZ3UTW_10Q-ooLexg,-3.6761770428015565,"fast food,asian fusion,comfort food,chinese"
Petit Thai,qGACdCXhUEOIGMjX3mKvRQ,-1.4933823529411765,"salad,thai,noodle,rice and curry"
Total Lunch Shop,3dLyCiLHTu2CBVREyBuE7g,-5.6933333333333325,"healthy,modern australian,fast food"
Connaught Place Indian Restaurant & Function Center,pKqigbJsQVWkFpoxOjdYbQ,-3.837843709468223,"indian,fast food,comfort food,indian curry"
Holy Buns,ibRQmq8dX72ZhUKIudIAHQ,-5.643496329476172,"chicken,burger,drink"
Zahras Pizza & Munoosh,HcbR-PKEWk2RVJmE3b2s4w,-5.193636504488438,"mediterranean,pizza,breakfast and brunch"
Calli's Grill,xTsFpmnfSYqcsXAdnlWOSg,-5.5575,"southern,family meal,seafood,american"
Cafe Cherry Beans Mt Druitt,qE_0WNQ7SHquV3rqoFBoBA,-3.0046908511338635,"sandwich,cafe,breakfast and brunch"
TNB coffee,lQN__GdMX6aegYxTw_oCmw,-5.414374911781905,"breakfast and brunch,coffee and tea,american"
Chicago Ribs and Noodles House,8rRoPp2pReOrxoJUBk6BaA,-3.0186770428015564,"family meal,comfort food,noodle,chinese"
Cobb & co,Ef5Wjw21ReGlrsDLwsfIVA,-3.8201400214150403,"pasta,sandwich,burger"
Urban Jungle Cafe,Qe7fvlPwSWmffhGqoC6v6Q,-2.9110925113522668,"coffee and tea,vegetarian friendly,modern australian"
Enzo's Cucina (Mt Druitt),2kguqA7hVQKgP5bIrZKoTA,-4.378492467325152,"italian,pasta,comfort food"
Insta cafe,L_-3DIitVY2BdolSDHXaiQ,-4.223955945161346,"roll,wrap,burger"
Certified Pizza,6Fu7JEirQIa9nVKG1E09pQ,-3.7739438476485443,"italian,pizza,vegetarian friendly"
Emerton Leaf Cafe,aV6hR72ARiqdB6n2iqY04g,-4.456282058862836,"cafe,sandwich,comfort food,burger"
Vieng Thai,HddUf-7GU_iWkF9VBKKf6w,-0.7237098472430299,"laotian,noodle,asian,thai,beef noodle"
"Tikka Taj (Saint Marys, NSW)",Pol5o6bUSMqiUeY0oW11JQ,-0.8855555555555555,"indian,asian,indian curry"
Sydney's Red Chilli,TiRA9-zQQaagbwB0ON6oDw,-5.306595744680851,"indian,chicken,kebab"
Soul Origin (Mount Druitt),2cPcgy0uVVyo7sphaYA8MA,-3.064600327527716,"soup,breakfast and brunch,sandwich,american,healthy,salad"
SWIRL-DELI Dessert,mtTqJ6uZU4GtuVBqvlgPtw,-2.672760282259728,"asian,cake,south east asian,pastry,dessert"
"Ranch Burger Co (Sydney, NSW)",TNh59wbASUGnmjZn3J-7Rw,-7.725350877192982,"burger,american"
"Burger with a chance of fries (Minchinbury, NSW)",NiHkLDavX--wMWFyvMaz7w,-4.523305655948571,"comfort food,burger,vegetarian friendly"
Big G's Pizzeria,sgLYaBg8R6OcXFkf8VSMBQ,-5.393662250346056,"italian,pizza"
Sams Pizza,Ea-5WCcySKuF8zSJ-5e3iQ,-4.8140287477914026,"pasta,pizza,dessert"
5 FINGERS,Wl2qq2JjQMWh9Oc86ESFYg,-7.01180330853073,"comfort food,burger,fried food"
Namo Indian Restaraunt,4taU9w8-Uuuoy8mk-zUG9A,-1.3633333333333333,"indian,north indian,allergy friendly"
Lahore Chatkara,oEYbCo4NRjSJyqdPCefv_A,-4.151177042801557,"indian,fried chicken,comfort food,pakistani"
Dippin Dots - Frozen Bites,oRyoI8mJVTmkB4mUz_Ulzg,-5.816746381552517,"dessert,healthy,comfort food"
The Coffee Emporium (Mt Druitt),GBBgmK6xURCJhDc5Zy6cbA,-4.609277635517313,"breakfast and brunch,comfort food,coffee and tea"
Kiwi Delights,MDMujnmJS7ODTcbBfXr3SQ,-5.093852481398049,"comfort food,allergy friendly,seafood,burger"
Chucks Flaming Grill,5ARmoyPrRgmjZEmBTcM6GA,-6.136900584795321,"greek,bbq,burger"
FAV FOODS - ROOTY HILLS,ZjHfPQ0uQre8ofQxeOy5AA,-2.39,"roll,australian,family meal,vietnamese"
Jai's Pizza and Pasta St Marys,RqrQYfk_UwugfkdEoDZxkw,-4.2604211470430355,"pasta,pizza,comfort food"
Sip 'N' Dip Cafe,xTvvY43TR8CqvXI_vkkiJw,-5.313780868577917,"italian,modern australian,breakfast and brunch,american"
oh my chai,hSlTG6MiTg6lTAhv-Gdx6g,-4.370140350877193,"indian,roll,halal,burger,fast food"
Fusion Dining,Yk0mUOgwRra39aEieukZpA,-3.3549999999999995,"american,kid friendly,asian,chinese"
MARCOS WOODFIRE PIZZA,8cPIApXhQQWwYmKNp5fLvg,-5.337344223966113,"italian,pizza,comfort food"
Ton Siams,Zqgw_XmLTaWsRtBPAZ1LSw,-0.5766666666666667,"asian,thai,south east asian"
Top Fuel Food and Beverage,vPh1gm9SUHe18dtIQCfsFQ,-5.645350877192983,"cafe,burger"
Little Bangkok Mt. Druitt,3WyvW5nyUfKMo98QVwDtuQ,-2.550272333338217,"asian fusion,korean,exclusive to eats,asian"
Morphett Place Cafe,3Ax_dtXwQ86KW--ztgezyQ,-5.3596874715828875,"bubble tea,breakfast and brunch,comfort food"
Just Baked,AGJm7yGmSuSjW-nApoqecg,-2.571843657817109,"roll,dessert,vietnamese"
Mate Burger,cXrc14IOTKC9aUXbKeIWtg,-7.725350877192982,"burger,american"
The Social Spot Cafe,y53oU--YUSu0rq09myKzUA,-5.259590163934426,"cafe,coffee and tea,fast food"
